trajectory_id,num_keyframes,duration_sec,start_raw_score,end_raw_score,endpoint_node_id,endpoint_dataset_id,endpoint_sample_index,endpoint_point_index,path_xyz_length,net_xyz_distance,max_xyz_step,mean_xyz_step,total_yaw_change,max_yaw_step,total_pitch_change,max_pitch_step,max_abs_score_step,physical_path_signature
scene_1_1_traj_01985,80,15.8,7.127104,3.574202,scene_1|scene_1.1_y01_medium_dense_y01_0p60|1642|75,scene_1.1_y01_medium_dense_y01_0p60,1642,75,26.501901,26.501901,0.335468,0.335467,165.0,2.088608,45.0,0.569621,0.139327,432d3345999508d729c1dce1202abb8b2762391c
scene_1_1_traj_01986,80,15.8,7.127104,2.855409,scene_1|scene_1.1_y01_medium_dense_y01_0p60|1648|75,scene_1.1_y01_medium_dense_y01_0p60,1648,75,26.501901,26.501901,0.335468,0.335467,165.0,2.088608,45.0,0.569621,0.167515,aa02d399dccb8aa7064d964c97eb56767f81be52
scene_1_1_traj_01987,80,15.8,7.127104,3.872403,scene_1|scene_1.1_y04_medium_dense_y04_4p39|7648|33,scene_1.1_y04_medium_dense_y04_4p39,7648,33,26.054052,26.054052,0.329799,0.329798,165.0,2.088608,45.0,0.569621,0.127633,38bab63021b15d1e38c3039c2f400d0deb3ab135
scene_1_1_traj_01988,80,15.8,7.127104,4.323611,scene_1|scene_1.1_y01_medium_dense_y01_0p60|2126|97,scene_1.1_y01_medium_dense_y01_0p60,2126,97,22.053675,22.053675,0.279161,0.27916,165.0,2.088608,45.0,0.569621,0.109939,2e6b67451668518d72b4da87b99722e668beaa2c
scene_1_1_traj_01989,80,15.8,7.127104,3.347556,scene_1|scene_1.1_y03_medium_dense_y03_3p13|4874|12,scene_1.1_y03_medium_dense_y03_3p13,4874,12,25.893663,25.893663,0.327768,0.327768,45.0,0.569621,45.0,0.569621,0.148215,aa0561acba2b6fd0b6ed7b5757996c9c12321b33
scene_1_1_traj_01990,80,15.8,7.127104,4.332287,scene_1|scene_1.1_y02_medium_dense_y02_1p86|4589|104,scene_1.1_y02_medium_dense_y02_1p86,4589,104,17.248006,17.248006,0.21833,0.218329,105.0,1.329114,45.0,0.569621,0.109599,127a2beec89f91c3f7eb9f0b68b73aa01a821d6a
scene_1_1_traj_01991,80,15.8,7.127104,4.200244,scene_1|scene_1.1_y02_medium_dense_y02_1p86|4595|104,scene_1.1_y02_medium_dense_y02_1p86,4595,104,17.248006,17.248006,0.21833,0.218329,105.0,1.329114,45.0,0.569621,0.114777,a452133f086fd0c76bc39ee86a089d0724701591
scene_1_1_traj_01992,80,15.8,7.127104,3.123302,scene_1|scene_1.1_y02_medium_dense_y02_1p86|4409|96,scene_1.1_y02_medium_dense_y02_1p86,4409,96,26.936403,26.936403,0.340968,0.340967,135.0,1.708861,45.0,0.569621,0.157009,29c34e3b3f9e9722437a7e07e108a40df085cb3f
scene_1_1_traj_01993,80,15.8,7.127104,3.596143,scene_1|scene_1.1_y01_medium_dense_y01_0p60|254|12,scene_1.1_y01_medium_dense_y01_0p60,254,12,25.893175,25.893175,0.327762,0.327762,45.0,0.569621,45.0,0.569621,0.138467,5a5b4e87852fb941a6091ee9298624500a2260ce
scene_1_1_traj_01994,80,15.8,7.127104,4.362494,scene_1|scene_1.1_y04_medium_dense_y04_4p39|7192|12,scene_1.1_y04_medium_dense_y04_4p39,7192,12,25.985954,25.985954,0.328937,0.328936,165.0,2.088608,45.0,0.569621,0.108414,8ead453668e686ba2c2071a2e0e969b1bfe0a449
scene_1_1_traj_01995,80,15.8,7.127104,5.824259,scene_1|scene_1.1_y01_medium_dense_y01_0p60|248|12,scene_1.1_y01_medium_dense_y01_0p60,248,12,25.893175,25.893175,0.327762,0.327762,90.0,1.139241,0.0,0.0,0.051091,0335fedbcd9c0d84d82c1a871b678df7774976c2
scene_1_1_traj_01996,80,15.8,7.127104,5.381487,scene_1|scene_1.1_y03_medium_dense_y03_3p13|5790|54,scene_1.1_y03_medium_dense_y03_3p13,5790,54,26.165952,26.165952,0.331215,0.331215,0.0,0.0,0.0,0.0,0.068454,3a9eeeebd50853e3d2a1395ef5cce4ec04c8c716
scene_1_1_traj_01997,80,15.8,7.127104,5.435974,scene_1|scene_1.1_y01_medium_dense_y01_0p60|2267|104,scene_1.1_y01_medium_dense_y01_0p60,2267,104,17.293967,17.293967,0.218912,0.218911,135.0,1.708861,0.0,0.0,0.066318,61f8ae66bef1bd99d9714edecaf1454a6816df2f
scene_1_1_traj_01998,80,15.8,7.127104,3.922682,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8105|54,scene_1.1_y04_medium_dense_y04_4p39,8105,54,26.257285,26.257285,0.332371,0.332371,135.0,1.708861,45.0,0.569621,0.125661,c9a041d092dc88ecaab1dde429ca38bc3095d0b9
scene_1_1_traj_01999,80,15.8,7.127104,4.117356,scene_1|scene_1.1_y03_medium_dense_y03_3p13|5803|54,scene_1.1_y03_medium_dense_y03_3p13,5803,54,26.165952,26.165952,0.331215,0.331215,15.0,0.189874,45.0,0.569621,0.118027,66e03ff528c1923d628f2f10f1a2888541f8368c
scene_1_1_traj_02000,80,15.8,7.127104,4.091328,scene_1|scene_1.1_y01_medium_dense_y01_0p60|1183|54,scene_1.1_y01_medium_dense_y01_0p60,1183,54,26.165468,26.165468,0.331209,0.331208,15.0,0.189874,45.0,0.569621,0.119048,33b50822757598c0d0406a888d118d1f1a8c536e
scene_1_1_traj_02001,80,15.8,7.127104,4.054308,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8594|76,scene_1.1_y04_medium_dense_y04_4p39,8594,76,21.59563,21.59563,0.273363,0.273362,165.0,2.088608,45.0,0.569621,0.1205,70e1bd88095cbd52a652cea62856d553fc299237
scene_1_1_traj_02002,80,15.8,7.127104,5.404474,scene_1|scene_1.1_y02_medium_dense_y02_1p86|4403|96,scene_1.1_y02_medium_dense_y02_1p86,4403,96,26.936403,26.936403,0.340968,0.340967,45.0,0.569621,0.0,0.0,0.067553,6bb37cbaa2b0254d5d0dda61ff1e63d87ac4a927
scene_1_1_traj_02003,80,15.8,7.127104,3.811431,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3952|75,scene_1.1_y02_medium_dense_y02_1p86,3952,75,26.471932,26.471932,0.335088,0.335088,165.0,2.088608,45.0,0.569621,0.130024,d835a0307de5d20e1caa8662eba58996e3b7c795
scene_1_1_traj_02004,80,15.8,7.127104,5.685297,scene_1|scene_1.1_y01_medium_dense_y01_0p60|246|12,scene_1.1_y01_medium_dense_y01_0p60,246,12,25.893175,25.893175,0.327762,0.327762,0.0,0.0,0.0,0.0,0.05654,e5267074c2807c87c4914c28b49be5bbd60c45b7
scene_1_1_traj_02005,80,15.8,7.127104,3.113489,scene_1|scene_1.1_y01_medium_dense_y01_0p60|2132|97,scene_1.1_y01_medium_dense_y01_0p60,2132,97,22.053675,22.053675,0.279161,0.27916,165.0,2.088608,45.0,0.569621,0.157394,5521ea0dfda0b871532d5ff210645523cf075d3b
scene_1_1_traj_02006,80,15.8,7.127104,5.587308,scene_1|scene_1.1_y01_medium_dense_y01_0p60|425|20,scene_1.1_y01_medium_dense_y01_0p60,425,20,15.568571,15.568571,0.197072,0.197071,135.0,1.708861,0.0,0.0,0.060383,2d292e3bde4e9924f12c74eb3fa8895ad0f43617
scene_1_1_traj_02007,80,15.8,7.127104,4.722148,scene_1|scene_1.1_y02_medium_dense_y02_1p86|4610|105,scene_1.1_y02_medium_dense_y02_1p86,4610,105,22.017652,22.017652,0.278705,0.278704,45.0,0.569621,45.0,0.569621,0.09431,2df3fbfa2211c3d109e8a7cc9fc37160e2c0d6f9
scene_1_1_traj_02008,80,15.8,7.127104,4.198341,scene_1|scene_1.1_y02_medium_dense_y02_1p86|4616|105,scene_1.1_y02_medium_dense_y02_1p86,4616,105,22.017652,22.017652,0.278705,0.278704,45.0,0.569621,45.0,0.569621,0.114851,0ed363bbc78e15b12fd63a260d61f98cecc2beaf
scene_1_1_traj_02009,80,15.8,7.127104,3.289949,scene_1|scene_1.1_y01_medium_dense_y01_0p60|427|20,scene_1.1_y01_medium_dense_y01_0p60,427,20,15.568571,15.568571,0.197072,0.197071,135.0,1.708861,45.0,0.569621,0.150474,d66adbe9b7320ca2e39a1ec44077ac5bde17c663
scene_1_1_traj_02010,80,15.8,7.127104,2.865035,scene_1|scene_1.1_y01_medium_dense_y01_0p60|433|20,scene_1.1_y01_medium_dense_y01_0p60,433,20,15.568571,15.568571,0.197072,0.197071,135.0,1.708861,45.0,0.569621,0.167137,4f6b00b278d40999f26870c6867bb86d04df9705
scene_1_1_traj_02011,80,15.8,7.127104,4.815427,scene_1|scene_1.1_y03_medium_dense_y03_3p13|6755|98,scene_1.1_y03_medium_dense_y03_3p13,6755,98,17.294699,17.294699,0.218921,0.21892,135.0,1.708861,0.0,0.0,0.090652,66f16106bad81d8f4151c6181eaba3f6f73723c6
scene_1_1_traj_02012,80,15.8,7.127104,3.201931,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2592|13,scene_1.1_y02_medium_dense_y02_1p86,2592,13,20.69,20.69,0.261899,0.261899,45.0,0.569621,45.0,0.569621,0.153926,682f20fef4f1d435805ad5970f844af5917d46f1
scene_1_1_traj_02013,80,15.8,7.127104,3.573969,scene_1|scene_1.1_y04_medium_dense_y04_4p39|7225|14,scene_1.1_y04_medium_dense_y04_4p39,7225,14,15.722395,15.722395,0.199019,0.199018,135.0,1.708861,45.0,0.569621,0.139336,e51147573c0c2ac1ed52f1c3401cc09bfd0047ca
scene_1_1_traj_02014,80,15.8,7.127104,3.082937,scene_1|scene_1.1_y03_medium_dense_y03_3p13|6257|75,scene_1.1_y03_medium_dense_y03_3p13,6257,75,26.502378,26.502378,0.335474,0.335473,135.0,1.708861,45.0,0.569621,0.158592,4da1def1bf2c6e4d6ed5a90137f9008aaa081551
scene_1_1_traj_02015,80,15.8,7.127104,3.666947,scene_1|scene_1.1_y01_medium_dense_y01_0p60|1637|75,scene_1.1_y01_medium_dense_y01_0p60,1637,75,26.501901,26.501901,0.335468,0.335467,135.0,1.708861,45.0,0.569621,0.13569,7f691a837cb72cb5bfdf8a44aa50fe0fe7125435
scene_1_1_traj_02016,80,15.8,7.127104,2.619637,scene_1|scene_1.1_y01_medium_dense_y01_0p60|1643|75,scene_1.1_y01_medium_dense_y01_0p60,1643,75,26.501901,26.501901,0.335468,0.335467,135.0,1.708861,45.0,0.569621,0.17676,2ab840b730e6b6422860eea00077832006a6d8ed
scene_1_1_traj_02017,80,15.8,7.127104,5.571877,scene_1|scene_1.1_y03_medium_dense_y03_3p13|6714|96,scene_1.1_y03_medium_dense_y03_3p13,6714,96,26.966325,26.966325,0.341347,0.341346,0.0,0.0,0.0,0.0,0.060988,56d2074deb50e7af50a50ad87cdd12f1222049ce
scene_1_1_traj_02018,80,15.8,7.127104,3.967713,scene_1|scene_1.1_y04_medium_dense_y04_4p39|7643|33,scene_1.1_y04_medium_dense_y04_4p39,7643,33,26.054052,26.054052,0.329799,0.329798,135.0,1.708861,45.0,0.569621,0.123896,47f21cae3b3e2a91bec028fa549c5a1c477799ed
scene_1_1_traj_02019,80,15.8,7.127104,4.219506,scene_1|scene_1.1_y04_medium_dense_y04_4p39|7649|33,scene_1.1_y04_medium_dense_y04_4p39,7649,33,26.054052,26.054052,0.329799,0.329798,135.0,1.708861,45.0,0.569621,0.114021,bbe25579a6b112d050a25ab35b6063f7494f324e
scene_1_1_traj_02020,80,15.8,7.127104,3.68903,scene_1|scene_1.1_y01_medium_dense_y01_0p60|2118|97,scene_1.1_y01_medium_dense_y01_0p60,2118,97,22.053675,22.053675,0.279161,0.27916,90.0,1.139241,0.0,0.0,0.134824,de6448732d0a2baf5495dadaf931059d5efde113
scene_1_1_traj_02021,80,15.8,7.127104,5.096107,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8566|75,scene_1.1_y04_medium_dense_y04_4p39,8566,75,26.592557,26.592557,0.336615,0.336615,180.0,2.278482,0.0,0.0,0.079645,42c6351fda5b3d2059f33800a33b1fe7e4f43dd5
scene_1_1_traj_02022,80,15.8,7.127104,3.304904,scene_1|scene_1.1_y01_medium_dense_y01_0p60|2094|96,scene_1.1_y01_medium_dense_y01_0p60,2094,96,26.965856,26.965856,0.341341,0.34134,0.0,0.0,0.0,0.0,0.149888,e3e4604c2dcdf3e5a8e6c7dba649719239371677
scene_1_1_traj_02023,80,15.8,7.127104,3.728978,scene_1|scene_1.1_y01_medium_dense_y01_0p60|2121|97,scene_1.1_y01_medium_dense_y01_0p60,2121,97,22.053675,22.053675,0.279161,0.27916,135.0,1.708861,45.0,0.569621,0.133258,8d88fe3d78f0b945bd73321ce08935f3e41649c2
scene_1_1_traj_02024,80,15.8,7.127104,3.707859,scene_1|scene_1.1_y01_medium_dense_y01_0p60|2297|105,scene_1.1_y01_medium_dense_y01_0p60,2297,105,22.053675,22.053675,0.279161,0.27916,135.0,1.708861,45.0,0.569621,0.134086,9fd803c1d93572e8e6c8da458b997173c3354cd7
scene_1_1_traj_02025,80,15.8,7.127104,3.420387,scene_1|scene_1.1_y01_medium_dense_y01_0p60|2303|105,scene_1.1_y01_medium_dense_y01_0p60,2303,105,22.053675,22.053675,0.279161,0.27916,135.0,1.708861,45.0,0.569621,0.145359,046073c0b5494f8b770ef5036976c06d85da8076
scene_1_1_traj_02026,80,15.8,7.127104,4.21559,scene_1|scene_1.1_y04_medium_dense_y04_4p39|7235|14,scene_1.1_y04_medium_dense_y04_4p39,7235,14,15.722395,15.722395,0.199019,0.199018,105.0,1.329114,45.0,0.569621,0.114175,5f06efd182a6119b75f35438757f32c562c5fb6e
scene_1_1_traj_02027,80,15.8,7.127104,4.629775,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8577|75,scene_1.1_y04_medium_dense_y04_4p39,8577,75,26.592557,26.592557,0.336615,0.336615,105.0,1.329114,45.0,0.569621,0.097933,e818a75dd1e152db2bc1e66255a1148a421a7483
scene_1_1_traj_02028,80,15.8,7.127104,4.048626,scene_1|scene_1.1_y03_medium_dense_y03_3p13|4873|12,scene_1.1_y03_medium_dense_y03_3p13,4873,12,25.893663,25.893663,0.327768,0.327768,15.0,0.189874,45.0,0.569621,0.120723,bcf8cb4d999b7a02056c6527a2657fe3ef34a467
scene_1_1_traj_02029,80,15.8,7.127104,5.408568,scene_1|scene_1.1_y03_medium_dense_y03_3p13|6718|96,scene_1.1_y03_medium_dense_y03_3p13,6718,96,26.966325,26.966325,0.341347,0.341346,180.0,2.278482,0.0,0.0,0.067392,2cbe1d9a0fee9537f1a2c0ce524bd68b4e933f98
scene_1_1_traj_02030,80,15.8,7.127104,5.447775,scene_1|scene_1.1_y01_medium_dense_y01_0p60|2098|96,scene_1.1_y01_medium_dense_y01_0p60,2098,96,26.965856,26.965856,0.341341,0.34134,180.0,2.278482,0.0,0.0,0.065855,d13354efe0b5bd895e3ae888d59861ca245530f6
scene_1_1_traj_02031,80,15.8,7.127104,4.194868,scene_1|scene_1.1_y03_medium_dense_y03_3p13|6729|96,scene_1.1_y03_medium_dense_y03_3p13,6729,96,26.966325,26.966325,0.341347,0.341346,105.0,1.329114,45.0,0.569621,0.114988,0b6a293dbb6761cb169150dc59ce764ba59cdab8
scene_1_1_traj_02032,80,15.8,7.127104,4.527112,scene_1|scene_1.1_y01_medium_dense_y01_0p60|2103|96,scene_1.1_y01_medium_dense_y01_0p60,2103,96,26.965856,26.965856,0.341341,0.34134,105.0,1.329114,45.0,0.569621,0.101959,62e567e2c28a3c738c5ed880259e330da5a08ff9
scene_1_1_traj_02033,80,15.8,7.127104,3.401322,scene_1|scene_1.1_y01_medium_dense_y01_0p60|2109|96,scene_1.1_y01_medium_dense_y01_0p60,2109,96,26.965856,26.965856,0.341341,0.34134,105.0,1.329114,45.0,0.569621,0.146107,0f3b0d59eb1d214a61593a55f5ae2b893372f40d
scene_1_1_traj_02034,80,15.8,7.127104,3.803821,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3496|54,scene_1.1_y02_medium_dense_y02_1p86,3496,54,26.135113,26.135113,0.330825,0.330824,165.0,2.088608,45.0,0.569621,0.130323,2a34ffbe251f1508b36a6f68e7ae04d9dee2afa3
scene_1_1_traj_02035,80,15.8,7.127104,3.818431,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3953|75,scene_1.1_y02_medium_dense_y02_1p86,3953,75,26.471932,26.471932,0.335088,0.335088,135.0,1.708861,45.0,0.569621,0.12975,2e21887588d43cf47c4687fda11f40a0ab84e620
scene_1_1_traj_02036,80,15.8,7.127104,4.19403,scene_1|scene_1.1_y03_medium_dense_y03_3p13|5338|33,scene_1.1_y03_medium_dense_y03_3p13,5338,33,25.962003,25.962003,0.328634,0.328633,165.0,2.088608,45.0,0.569621,0.11502,f43c982ad75e1f406f09f8cd90997da4c6cccf93
scene_1_1_traj_02037,80,15.8,7.127104,4.241225,scene_1|scene_1.1_y03_medium_dense_y03_3p13|5344|33,scene_1.1_y03_medium_dense_y03_3p13,5344,33,25.962003,25.962003,0.328634,0.328633,165.0,2.088608,45.0,0.569621,0.11317,34dd622d65d99832aeb36b7faa36ebb4eb2263cc
scene_1_1_traj_02038,80,15.8,7.127104,4.257044,scene_1|scene_1.1_y01_medium_dense_y01_0p60|718|33,scene_1.1_y01_medium_dense_y01_0p60,718,33,25.961516,25.961516,0.328627,0.328627,165.0,2.088608,45.0,0.569621,0.112549,69e91c1c04a218419aea534dc9b45aa7413ef909
scene_1_1_traj_02039,80,15.8,7.127104,2.974976,scene_1|scene_1.1_y01_medium_dense_y01_0p60|724|33,scene_1.1_y01_medium_dense_y01_0p60,724,33,25.961516,25.961516,0.328627,0.328627,165.0,2.088608,45.0,0.569621,0.162826,6a0be9cd785780c439cefb8d16449f7f8ad01bcc
scene_1_1_traj_02040,80,15.8,7.127104,3.084256,scene_1|scene_1.1_y03_medium_dense_y03_3p13|5411|36,scene_1.1_y03_medium_dense_y03_3p13,5411,36,10.591305,10.591305,0.134068,0.134067,135.0,1.708861,90.0,1.139241,0.15854,8786cbfdede4ae21d362efb63ca7a9985e88ae28
scene_1_1_traj_02041,80,15.8,7.127104,5.109752,scene_1|scene_1.1_y01_medium_dense_y01_0p60|265|13,scene_1.1_y01_medium_dense_y01_0p60,265,13,20.728331,20.728331,0.262384,0.262384,135.0,1.708861,0.0,0.0,0.07911,79d5fe3fd2f23387d534bd51002b1973716cd1d8
scene_1_1_traj_02042,80,15.8,7.127104,3.198774,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2729|20,scene_1.1_y02_medium_dense_y02_1p86,2729,20,15.5175,15.5175,0.196425,0.196424,135.0,1.708861,0.0,0.0,0.15405,b1870eba279342ace9fb6026d4725377621c92ad
scene_1_1_traj_02043,80,15.8,7.127104,4.848581,scene_1|scene_1.1_y01_medium_dense_y01_0p60|2168|99,scene_1.1_y01_medium_dense_y01_0p60,2168,99,12.857197,12.857197,0.16275,0.162749,45.0,0.569621,45.0,0.569621,0.089352,8146e7c14a782f84bef6ac251ef7b527da32cf86
scene_1_1_traj_02044,80,15.8,7.127104,4.19061,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3684|63,scene_1.1_y02_medium_dense_y02_1p86,3684,63,21.029772,21.029772,0.2662,0.2662,75.0,0.949368,45.0,0.569621,0.115155,1d7f68d53cfadb8b3fb9fcc1a7451fe86b82f9d1
scene_1_1_traj_02045,80,15.8,7.127104,4.022867,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3690|63,scene_1.1_y02_medium_dense_y02_1p86,3690,63,21.029772,21.029772,0.2662,0.2662,75.0,0.949368,45.0,0.569621,0.121733,cd5b667eff33284fae63ea27f33ed9f8d28a2fb4
scene_1_1_traj_02046,80,15.8,7.127104,2.726439,scene_1|scene_1.1_y04_medium_dense_y04_4p39|9217|104,scene_1.1_y04_medium_dense_y04_4p39,9217,104,17.432573,17.432573,0.220667,0.220665,135.0,1.708861,90.0,1.139241,0.172572,7d825b010ce17ee39528cb06003187007db01152
scene_1_1_traj_02047,80,15.8,7.127104,3.400134,scene_1|scene_1.1_y04_medium_dense_y04_4p39|9218|104,scene_1.1_y04_medium_dense_y04_4p39,9218,104,17.432573,17.432573,0.220667,0.220665,135.0,1.708861,90.0,1.139241,0.146153,5be76141a2ff55c0a4fa2f8f96b648823d1fa05f
scene_1_1_traj_02048,80,15.8,7.127104,3.899086,scene_1|scene_1.1_y01_medium_dense_y01_0p60|310|15,scene_1.1_y01_medium_dense_y01_0p60,310,15,10.42145,10.42145,0.131918,0.131917,90.0,1.139241,0.0,0.0,0.126587,6888928c9d3a4816a5ccd7514e1f9dcb9e5401de
scene_1_1_traj_02049,80,15.8,7.127104,3.279854,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2569|12,scene_1.1_y02_medium_dense_y02_1p86,2569,12,25.8625,25.8625,0.327374,0.327373,15.0,0.189874,45.0,0.569621,0.15087,afee4c6c787ce464e8dcbed9e630de048c057ea8
scene_1_1_traj_02050,80,15.8,7.127104,4.018454,scene_1|scene_1.1_y04_medium_dense_y04_4p39|9206|104,scene_1.1_y04_medium_dense_y04_4p39,9206,104,17.432573,17.432573,0.220667,0.220665,75.0,0.949368,45.0,0.569621,0.121906,74199ee60990392159dbc54f648a5c95dad84065
scene_1_1_traj_02051,80,15.8,7.127104,3.915852,scene_1|scene_1.1_y04_medium_dense_y04_4p39|9212|104,scene_1.1_y04_medium_dense_y04_4p39,9212,104,17.432573,17.432573,0.220667,0.220665,75.0,0.949368,45.0,0.569621,0.125929,3e86b5bc047f06c99a32fb9fb1c531731ea765ab
scene_1_1_traj_02052,80,15.8,7.127104,4.501714,scene_1|scene_1.1_y04_medium_dense_y04_4p39|9036|96,scene_1.1_y04_medium_dense_y04_4p39,9036,96,27.054957,27.054957,0.342469,0.342468,75.0,0.949368,45.0,0.569621,0.102955,9572e986c8113327c3c2b09cd889d075753ad1ab
scene_1_1_traj_02053,80,15.8,7.127104,4.274907,scene_1|scene_1.1_y03_medium_dense_y03_3p13|5801|54,scene_1.1_y03_medium_dense_y03_3p13,5801,54,26.165952,26.165952,0.331215,0.331215,135.0,1.708861,45.0,0.569621,0.111849,96427e132a56428ea84290e86e0166ed11271e35
scene_1_1_traj_02054,80,15.8,7.127104,4.087178,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3028|33,scene_1.1_y02_medium_dense_y02_1p86,3028,33,25.930922,25.930922,0.32824,0.32824,165.0,2.088608,45.0,0.569621,0.119211,087a89ef6bff6f0d57240960f7c6415de4fd2640
scene_1_1_traj_02055,80,15.8,7.127104,5.011136,scene_1|scene_1.1_y04_medium_dense_y04_4p39|7793|40,scene_1.1_y04_medium_dense_y04_4p39,7793,40,10.814977,10.814977,0.136899,0.136898,45.0,0.569621,0.0,0.0,0.082978,033be853c31dac2c2fba291f2fab725e327962e6
scene_1_1_traj_02056,80,15.8,7.127104,4.907294,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8761|84,scene_1.1_y04_medium_dense_y04_4p39,8761,84,21.59563,21.59563,0.273363,0.273362,45.0,0.569621,0.0,0.0,0.08705,ad20ad48a9b6db7a4e31532d6219977b55617333
scene_1_1_traj_02057,80,15.8,7.127104,4.903798,scene_1|scene_1.1_y04_medium_dense_y04_4p39|9082|98,scene_1.1_y04_medium_dense_y04_4p39,9082,98,17.432573,17.432573,0.220667,0.220665,45.0,0.569621,45.0,0.569621,0.087187,b355bf945d9917424a7a4bbaf4adef1ca0369b6b
scene_1_1_traj_02058,80,15.8,7.127104,5.252971,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2751|21,scene_1.1_y02_medium_dense_y02_1p86,2751,21,20.69,20.69,0.261899,0.261899,135.0,1.708861,0.0,0.0,0.073494,1d27dfee0436e4529ebd784487ad04139c0652ef
scene_1_1_traj_02059,80,15.8,7.127104,4.028738,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8109|54,scene_1.1_y04_medium_dense_y04_4p39,8109,54,26.257285,26.257285,0.332371,0.332371,105.0,1.329114,45.0,0.569621,0.121502,6ad91899bc972b2c94c8b74e38dc72549eb4d793
scene_1_1_traj_02060,80,15.8,7.127104,5.489803,scene_1|scene_1.1_y04_medium_dense_y04_4p39|9202|104,scene_1.1_y04_medium_dense_y04_4p39,9202,104,17.432573,17.432573,0.220667,0.220665,90.0,1.139241,0.0,0.0,0.064207,c5f3b10cce08b20bbe48c88f55bac5166ceea0a4
scene_1_1_traj_02061,80,15.8,7.127104,4.039307,scene_1|scene_1.1_y02_medium_dense_y02_1p86|2572|12,scene_1.1_y02_medium_dense_y02_1p86,2572,12,25.8625,25.8625,0.327374,0.327373,165.0,2.088608,45.0,0.569621,0.121088,6de37eb096421cb1f945696481763c5cc1ea9696
scene_1_1_traj_02062,80,15.8,7.127104,3.774785,scene_1|scene_1.1_y04_medium_dense_y04_4p39|9086|98,scene_1.1_y04_medium_dense_y04_4p39,9086,98,17.432573,17.432573,0.220667,0.220665,135.0,1.708861,90.0,1.139241,0.131461,9cdc41e75f9711f1fb61e1b04ce5af6d3f44e139
scene_1_1_traj_02063,80,15.8,7.127104,5.149837,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8559|75,scene_1.1_y04_medium_dense_y04_4p39,8559,75,26.592557,26.592557,0.336615,0.336615,135.0,1.708861,0.0,0.0,0.077538,68b8e5df83d1994cadc1e5f07a8f90957584bd65
scene_1_1_traj_02064,80,15.8,7.127104,5.519977,scene_1|scene_1.1_y04_medium_dense_y04_4p39|8565|75,scene_1.1_y04_medium_dense_y04_4p39,8565,75,26.592557,26.592557,0.336615,0.336615,135.0,1.708861,0.0,0.0,0.063023,f89065285293e4f94a06a9f59c4f16093c9ef402
scene_1_1_traj_02065,80,15.8,7.127104,5.498526,scene_1|scene_1.1_y01_medium_dense_y01_0p60|2091|96,scene_1.1_y01_medium_dense_y01_0p60,2091,96,26.965856,26.965856,0.341341,0.34134,135.0,1.708861,0.0,0.0,0.063865,9917109c1cb577e680a1a5cbf466a69ebbae8c65
scene_1_1_traj_02066,80,15.8,7.127104,4.118251,scene_1|scene_1.1_y02_medium_dense_y02_1p86|3485|54,scene_1.1_y02_medium_dense_y02_1p86,3485,54,26.135113,26.135113,0.330825,0.330824,135.0,1.708861,45.0,0.569621,0.117992,6289b8d811d2dda2fc9cddf18e6a92b393b68ebe
scene_1_1_traj_02067,80,15.8,7.127104,3.710093,scene_1|scene_1.1_y03_medium_dense_y03_3p13|5333|33,scene_1.1_y03_medium_dense_y03_3p13,5333,33,25.962003,25.962003,0.328634,0.328633,135.0,1.708861,45.0,0.569621,0.133998,4c4d8f70e815e34547c26b49d1aa9acfcc280d42
scene_1_1_traj_02068,80,15.8,7.127104,4.699301,scene_1|scene_1.1_y01_medium_dense_y01_0p60|713|33,scene_1.1_y01_medium_dense_y01_0p60,713,33,25.961516,25.961516,0.328627,0.328627,135.0,1.708861,45.0,0.569621,0.095206,1533a56e224db37cdc66495c98bec9be8004794b
scene_1_1_traj_02069,80,15.8,7.127104,2.898719,scene_1|scene_1.1_y01_medium_dense_y01_0p60|719|33,scene_1.1_y01_medium_dense_y01_0p60,719,33,25.961516,25.961516,0.328627,0.328627,135.0,1.708861,45.0,0.569621,0.165816,cbe273955c992d35b2ecbc287e99a599e66ea1e7
scene_1_1_traj_02070,80,15.8,7.127104,5.55062,scene_1|scene_1.1_y03_medium_dense_y03_3p13|6761|98,scene_1.1_y03_medium_dense_y03_3p13,6761,98,17.294699,17.294699,0.218921,0.21892,135.0,1.708861,0.0,0.0,0.061822,64d61e9a96f4d5ec989fe1f30c6719ebd4613a2d
